source,target,edge_type
recipe_2364,diet_867,suitable_for
recipe_2364,meal_type_85,is_type
recipe_2365,ingredient_157,contains
recipe_2365,ingredient_403,contains
recipe_2365,ingredient_149,contains
recipe_2365,ingredient_456,contains
recipe_2365,ingredient_55,contains
recipe_2365,ingredient_43,contains
recipe_2365,ingredient_13,contains
recipe_2365,ingredient_251,contains
recipe_2365,ingredient_127,contains
recipe_2365,ingredient_46,contains
recipe_2365,ingredient_28,contains
recipe_2365,ingredient_14,contains
recipe_2365,cuisine_204,belongs_to
recipe_2365,diet_216,suitable_for
recipe_2365,meal_type_152,is_type
recipe_2366,ingredient_156,contains
recipe_2366,ingredient_1031,contains
recipe_2366,ingredient_249,contains
recipe_2366,ingredient_4,contains
recipe_2366,ingredient_155,contains
recipe_2366,ingredient_976,contains
recipe_2366,ingredient_28,contains
recipe_2366,ingredient_3,contains
recipe_2366,ingredient_56,contains
recipe_2366,ingredient_133,contains
recipe_2366,ingredient_364,contains
recipe_2366,cuisine_84,belongs_to
recipe_2366,diet_73,suitable_for
recipe_2366,meal_type_6,is_type
recipe_2367,ingredient_1077,contains
recipe_2367,ingredient_58,contains
recipe_2367,ingredient_379,contains
recipe_2367,ingredient_260,contains
recipe_2367,ingredient_80,contains
recipe_2367,ingredient_329,contains
recipe_2367,ingredient_100,contains
recipe_2367,ingredient_161,contains
recipe_2367,ingredient_273,contains
recipe_2367,cuisine_84,belongs_to
recipe_2367,diet_73,suitable_for
recipe_2367,meal_type_38,is_type
recipe_2368,ingredient_1591,contains
recipe_2368,ingredient_174,contains
recipe_2368,ingredient_239,contains
recipe_2368,ingredient_41,contains
recipe_2368,ingredient_42,contains
recipe_2368,ingredient_198,contains
recipe_2368,ingredient_44,contains
recipe_2368,ingredient_28,contains
recipe_2368,ingredient_162,contains
recipe_2368,ingredient_94,contains
recipe_2368,ingredient_15,contains
recipe_2368,cuisine_439,belongs_to
recipe_2368,diet_73,suitable_for
recipe_2368,meal_type_48,is_type
recipe_2369,ingredient_264,contains
recipe_2369,ingredient_220,contains
recipe_2369,ingredient_174,contains
recipe_2369,ingredient_15,contains
recipe_2369,ingredient_44,contains
recipe_2369,ingredient_89,contains
recipe_2369,ingredient_198,contains
recipe_2369,ingredient_77,contains
recipe_2369,ingredient_28,contains
recipe_2369,cuisine_353,belongs_to
recipe_2369,diet_73,suitable_for
recipe_2369,meal_type_48,is_type
recipe_2369,region_177,belongs_to_region
recipe_2369,state_236,belongs_to_state
recipe_2370,ingredient_1228,contains
recipe_2370,ingredient_42,contains
recipe_2370,ingredient_250,contains
recipe_2370,ingredient_33,contains
recipe_2370,ingredient_31,contains
recipe_2370,ingredient_28,contains
recipe_2370,ingredient_32,contains
recipe_2370,ingredient_46,contains
recipe_2370,cuisine_278,belongs_to
recipe_2370,diet_73,suitable_for
recipe_2370,meal_type_85,is_type
recipe_2371,ingredient_275,contains
recipe_2371,ingredient_220,contains
recipe_2371,ingredient_174,contains
recipe_2371,ingredient_239,contains
recipe_2371,ingredient_44,contains
recipe_2371,ingredient_89,contains
recipe_2371,ingredient_198,contains
recipe_2371,ingredient_77,contains
recipe_2371,ingredient_28,contains
recipe_2371,cuisine_353,belongs_to
recipe_2371,diet_73,suitable_for
recipe_2371,meal_type_48,is_type
recipe_2371,region_177,belongs_to_region
recipe_2371,state_236,belongs_to_state
recipe_2372,ingredient_335,contains
recipe_2372,ingredient_131,contains
recipe_2372,ingredient_253,contains
recipe_2372,ingredient_41,contains
recipe_2372,ingredient_12,contains
recipe_2372,ingredient_43,contains
recipe_2372,ingredient_54,contains
recipe_2372,ingredient_83,contains
recipe_2372,ingredient_46,contains
recipe_2372,ingredient_44,contains
recipe_2372,ingredient_89,contains
recipe_2372,ingredient_17,contains
recipe_2372,ingredient_28,contains
recipe_2372,ingredient_100,contains
recipe_2372,ingredient_64,contains
recipe_2372,ingredient_3,contains
recipe_2372,ingredient_53,contains
recipe_2372,ingredient_52,contains
recipe_2372,ingredient_95,contains
recipe_2372,ingredient_88,contains
recipe_2372,cuisine_204,belongs_to
recipe_2372,diet_73,suitable_for
recipe_2372,meal_type_21,is_type
recipe_2373,ingredient_240,contains
recipe_2373,ingredient_13,contains
recipe_2373,ingredient_15,contains
recipe_2373,ingredient_127,contains
recipe_2373,ingredient_28,contains
recipe_2373,ingredient_4,contains
recipe_2373,ingredient_43,contains
recipe_2373,ingredient_220,contains
recipe_2373,ingredient_3,contains
recipe_2373,ingredient_264,contains
recipe_2373,ingredient_68,contains
recipe_2373,ingredient_12,contains
recipe_2373,ingredient_17,contains
recipe_2373,ingredient_44,contains
recipe_2373,ingredient_89,contains
recipe_2373,ingredient_18,contains
recipe_2373,ingredient_181,contains
recipe_2373,cuisine_182,belongs_to
recipe_2373,diet_265,suitable_for
recipe_2373,meal_type_85,is_type
recipe_2373,region_7,belongs_to_region
recipe_2373,state_8,belongs_to_state
recipe_2374,ingredient_2375,contains
recipe_2374,ingredient_1226,contains
recipe_2374,ingredient_1221,contains
recipe_2374,ingredient_2376,contains
recipe_2374,ingredient_2137,contains
recipe_2374,ingredient_1226,contains
recipe_2374,ingredient_2127,contains
recipe_2374,ingredient_1866,contains
recipe_2374,ingredient_1224,contains
recipe_2374,ingredient_1216,contains
recipe_2374,ingredient_1213,contains
recipe_2374,ingredient_1215,contains
recipe_2374,ingredient_1865,contains
recipe_2374,ingredient_1218,contains
recipe_2374,ingredient_2377,contains
recipe_2374,ingredient_1220,contains
recipe_2374,ingredient_2378,contains
recipe_2374,ingredient_2379,contains
recipe_2374,ingredient_1223,contains
recipe_2374,ingredient_1221,contains
recipe_2374,cuisine_47,belongs_to
recipe_2374,diet_73,suitable_for
recipe_2374,meal_type_152,is_type
recipe_2380,ingredient_2381,contains
recipe_2380,ingredient_132,contains
recipe_2380,ingredient_280,contains
recipe_2380,ingredient_105,contains
recipe_2380,ingredient_1990,contains
recipe_2380,ingredient_185,contains
recipe_2380,ingredient_122,contains
recipe_2380,ingredient_209,contains
recipe_2380,ingredient_32,contains
recipe_2380,ingredient_28,contains
recipe_2380,ingredient_12,contains
recipe_2380,ingredient_41,contains
recipe_2380,ingredient_42,contains
recipe_2380,ingredient_329,contains
recipe_2380,ingredient_250,contains
recipe_2380,ingredient_4,contains
recipe_2380,cuisine_36,belongs_to
recipe_2380,diet_73,suitable_for
recipe_2380,meal_type_21,is_type
recipe_2382,ingredient_93,contains
recipe_2382,ingredient_212,contains
recipe_2382,ingredient_264,contains
recipe_2382,ingredient_343,contains
recipe_2382,ingredient_28,contains
recipe_2382,ingredient_89,contains
recipe_2382,ingredient_41,contains
recipe_2382,ingredient_42,contains
recipe_2382,ingredient_13,contains
recipe_2382,ingredient_352,contains
recipe_2382,ingredient_63,contains
recipe_2382,ingredient_113,contains
recipe_2382,ingredient_45,contains
recipe_2382,ingredient_44,contains
recipe_2382,ingredient_17,contains
recipe_2382,ingredient_18,contains
recipe_2382,ingredient_114,contains
recipe_2382,ingredient_46,contains
recipe_2382,cuisine_47,belongs_to
recipe_2382,diet_73,suitable_for
recipe_2382,meal_type_21,is_type
recipe_2383,ingredient_149,contains
recipe_2383,ingredient_55,contains
recipe_2383,ingredient_28,contains
recipe_2383,ingredient_69,contains
recipe_2383,cuisine_2128,belongs_to
recipe_2383,diet_867,suitable_for
recipe_2383,meal_type_152,is_type
recipe_2384,ingredient_156,contains
recipe_2384,ingredient_14,contains
recipe_2384,ingredient_224,contains
recipe_2384,ingredient_227,contains
recipe_2384,ingredient_550,contains
recipe_2384,ingredient_1298,contains
recipe_2384,ingredient_57,contains
recipe_2384,cuisine_476,belongs_to
recipe_2384,diet_73,suitable_for
recipe_2384,meal_type_6,is_type
recipe_2384,region_164,belongs_to_region
recipe_2384,state_477,belongs_to_state
recipe_2385,ingredient_246,contains
recipe_2385,ingredient_105,contains
recipe_2385,ingredient_42,contains
recipe_2385,ingredient_127,contains
recipe_2385,ingredient_89,contains
recipe_2385,ingredient_28,contains
recipe_2385,ingredient_194,contains
recipe_2385,ingredient_32,contains
recipe_2385,ingredient_143,contains
recipe_2385,ingredient_62,contains
recipe_2385,ingredient_55,contains
recipe_2385,cuisine_229,belongs_to
recipe_2385,diet_20,suitable_for
recipe_2385,meal_type_38,is_type
recipe_2386,ingredient_102,contains
recipe_2386,ingredient_156,contains
recipe_2386,ingredient_206,contains
recipe_2386,ingredient_28,contains
recipe_2386,ingredient_4,contains
recipe_2386,ingredient_415,contains
recipe_2386,ingredient_32,contains
recipe_2386,cuisine_84,belongs_to
recipe_2386,diet_73,suitable_for
recipe_2386,meal_type_129,is_type
recipe_2387,ingredient_102,contains
recipe_2387,ingredient_206,contains
recipe_2387,ingredient_28,contains
recipe_2387,ingredient_4,contains
recipe_2387,ingredient_55,contains
recipe_2387,ingredient_32,contains
recipe_2387,cuisine_229,belongs_to
recipe_2387,diet_73,suitable_for
recipe_2387,meal_type_21,is_type
recipe_2388,ingredient_140,contains
recipe_2388,ingredient_77,contains
recipe_2388,ingredient_191,contains
recipe_2388,ingredient_192,contains
recipe_2388,ingredient_42,contains
recipe_2388,ingredient_13,contains
recipe_2388,ingredient_43,contains
recipe_2388,ingredient_255,contains
recipe_2388,ingredient_247,contains
recipe_2388,ingredient_735,contains
recipe_2388,cuisine_256,belongs_to
recipe_2388,diet_73,suitable_for
recipe_2388,meal_type_21,is_type
recipe_2389,ingredient_112,contains
recipe_2389,ingredient_181,contains
recipe_2389,ingredient_88,contains
recipe_2389,ingredient_52,contains
recipe_2389,ingredient_95,contains
recipe_2389,ingredient_41,contains
recipe_2389,ingredient_44,contains
recipe_2389,ingredient_89,contains
recipe_2389,ingredient_541,contains
recipe_2389,ingredient_394,contains
recipe_2389,ingredient_28,contains
recipe_2389,cuisine_204,belongs_to
recipe_2389,diet_73,suitable_for
recipe_2389,meal_type_48,is_type
recipe_2390,ingredient_70,contains
recipe_2390,ingredient_64,contains
recipe_2390,ingredient_56,contains
recipe_2390,ingredient_343,contains
recipe_2390,ingredient_17,contains
recipe_2390,ingredient_89,contains
recipe_2390,ingredient_28,contains
recipe_2390,ingredient_3,contains
recipe_2390,ingredient_15,contains
recipe_2390,ingredient_53,contains
recipe_2390,ingredient_132,contains
recipe_2390,ingredient_280,contains
recipe_2390,ingredient_370,contains
recipe_2390,ingredient_41,contains
recipe_2390,ingredient_150,contains
recipe_2390,ingredient_105,contains
recipe_2390,ingredient_100,contains
recipe_2390,ingredient_222,contains
recipe_2390,cuisine_2391,belongs_to
recipe_2390,diet_73,suitable_for
recipe_2390,meal_type_21,is_type
recipe_2392,ingredient_211,contains
recipe_2392,ingredient_151,contains
recipe_2392,ingredient_43,contains
recipe_2392,ingredient_88,contains
recipe_2392,ingredient_45,contains
recipe_2392,ingredient_28,contains
recipe_2392,cuisine_19,belongs_to
recipe_2392,diet_73,suitable_for
recipe_2392,meal_type_48,is_type
recipe_2392,region_22,belongs_to_region
recipe_2392,state_23,belongs_to_state
recipe_2393,ingredient_98,contains
recipe_2393,ingredient_383,contains
recipe_2393,ingredient_127,contains
recipe_2393,ingredient_29,contains
recipe_2393,ingredient_100,contains
recipe_2393,ingredient_28,contains
recipe_2393,ingredient_733,contains
recipe_2393,cuisine_229,belongs_to
recipe_2393,diet_20,suitable_for
recipe_2393,meal_type_110,is_type
recipe_2394,ingredient_180,contains
recipe_2394,ingredient_41,contains
recipe_2394,ingredient_12,contains
recipe_2394,ingredient_28,contains
recipe_2394,ingredient_3,contains
recipe_2394,ingredient_42,contains
recipe_2394,ingredient_13,contains
recipe_2394,ingredient_94,contains
recipe_2394,ingredient_175,contains
recipe_2394,ingredient_174,contains
recipe_2394,ingredient_119,contains
recipe_2394,ingredient_51,contains
recipe_2394,ingredient_52,contains
recipe_2394,ingredient_53,contains
recipe_2394,ingredient_44,contains
recipe_2394,ingredient_15,contains
recipe_2394,ingredient_623,contains
recipe_2394,ingredient_698,contains
recipe_2394,cuisine_289,belongs_to
recipe_2394,diet_171,suitable_for
recipe_2394,meal_type_85,is_type
recipe_2394,region_164,belongs_to_region
recipe_2394,state_290,belongs_to_state
recipe_2395,ingredient_2396,contains
recipe_2395,ingredient_41,contains
recipe_2395,ingredient_132,contains
recipe_2395,ingredient_341,contains
recipe_2395,ingredient_527,contains
recipe_2395,ingredient_141,contains
recipe_2395,ingredient_42,contains
recipe_2395,ingredient_13,contains
recipe_2395,ingredient_77,contains
recipe_2395,ingredient_108,contains
recipe_2395,ingredient_28,contains
recipe_2395,ingredient_62,contains
recipe_2395,cuisine_1746,belongs_to
recipe_2395,diet_73,suitable_for
recipe_2395,meal_type_21,is_type
recipe_2397,ingredient_151,contains
recipe_2397,ingredient_87,contains
recipe_2397,ingredient_41,contains
recipe_2397,ingredient_12,contains
recipe_2397,ingredient_42,contains
recipe_2397,ingredient_13,contains
recipe_2397,ingredient_89,contains
recipe_2397,ingredient_44,contains
recipe_2397,ingredient_17,contains
recipe_2397,ingredient_18,contains
recipe_2397,ingredient_28,contains
recipe_2397,ingredient_224,contains
recipe_2397,ingredient_3,contains
recipe_2397,cuisine_47,belongs_to
recipe_2397,diet_216,suitable_for
recipe_2397,meal_type_48,is_type
recipe_2398,ingredient_1646,contains
recipe_2398,ingredient_102,contains
recipe_2398,ingredient_162,contains
recipe_2398,ingredient_227,contains
recipe_2398,ingredient_71,contains
recipe_2398,ingredient_43,contains
recipe_2398,ingredient_127,contains
recipe_2398,ingredient_55,contains
recipe_2398,ingredient_52,contains
recipe_2398,ingredient_28,contains
recipe_2398,ingredient_3,contains
recipe_2398,ingredient_12,contains
recipe_2398,ingredient_41,contains
recipe_2398,ingredient_13,contains
recipe_2398,ingredient_44,contains
recipe_2398,ingredient_220,contains
recipe_2398,ingredient_15,contains
recipe_2398,ingredient_89,contains
recipe_2398,ingredient_18,contains
recipe_2398,ingredient_113,contains
recipe_2398,ingredient_46,contains
recipe_2398,cuisine_204,belongs_to
recipe_2398,diet_73,suitable_for
recipe_2398,meal_type_48,is_type
recipe_2399,ingredient_1333,contains
recipe_2399,ingredient_109,contains
recipe_2399,ingredient_423,contains
recipe_2399,ingredient_831,contains
recipe_2399,ingredient_789,contains
recipe_2399,ingredient_422,contains
recipe_2399,cuisine_124,belongs_to
recipe_2399,diet_73,suitable_for
recipe_2399,meal_type_110,is_type
recipe_2400,ingredient_659,contains
recipe_2400,ingredient_181,contains
recipe_2400,ingredient_15,contains
recipe_2400,ingredient_42,contains
recipe_2400,ingredient_41,contains
recipe_2400,ingredient_264,contains
recipe_2400,ingredient_44,contains
recipe_2400,ingredient_18,contains
recipe_2400,ingredient_541,contains
recipe_2400,ingredient_394,contains
recipe_2400,ingredient_89,contains
recipe_2400,ingredient_28,contains
recipe_2400,ingredient_224,contains
recipe_2400,cuisine_969,belongs_to
recipe_2400,diet_216,suitable_for
recipe_2400,meal_type_48,is_type
recipe_2400,region_7,belongs_to_region
recipe_2400,state_970,belongs_to_state
recipe_2401,ingredient_34,contains
recipe_2401,ingredient_12,contains
recipe_2401,ingredient_41,contains
recipe_2401,ingredient_42,contains
recipe_2401,ingredient_13,contains
recipe_2401,ingredient_109,contains
recipe_2401,ingredient_95,contains
recipe_2401,ingredient_89,contains
recipe_2401,ingredient_18,contains
recipe_2401,ingredient_114,contains
recipe_2401,ingredient_63,contains
recipe_2401,ingredient_54,contains
recipe_2401,ingredient_28,contains
recipe_2401,cuisine_204,belongs_to
recipe_2401,diet_303,suitable_for
recipe_2401,meal_type_48,is_type
recipe_2402,ingredient_2403,contains
recipe_2402,ingredient_32,contains
recipe_2402,ingredient_190,contains
recipe_2402,ingredient_2404,contains
recipe_2402,ingredient_286,contains
recipe_2402,ingredient_105,contains
recipe_2402,ingredient_41,contains
recipe_2402,ingredient_42,contains
recipe_2402,ingredient_1121,contains
recipe_2402,ingredient_267,contains
recipe_2402,ingredient_31,contains
recipe_2402,ingredient_251,contains
recipe_2402,ingredient_122,contains
recipe_2402,ingredient_143,contains
recipe_2402,ingredient_928,contains
recipe_2402,ingredient_35,contains
recipe_2402,cuisine_36,belongs_to
recipe_2402,diet_73,suitable_for
recipe_2402,meal_type_21,is_type
recipe_2405,ingredient_2406,contains
recipe_2405,ingredient_246,contains
recipe_2405,ingredient_33,contains
recipe_2405,ingredient_42,contains
recipe_2405,ingredient_122,contains
recipe_2405,ingredient_28,contains
recipe_2405,ingredient_100,contains
recipe_2405,ingredient_733,contains
recipe_2405,ingredient_32,contains
recipe_2405,cuisine_451,belongs_to
